DIVA;PlatformText;Municipality;MunicipalityID;Longitude;Latitude
60201337;Stadlauer Friedhof;Wien;90001;16.4581062;48.2198722
60201338;Strohbogasse;Wien;90001;16.3764583;48.284203
60201339;Neu Marx;Wien;90001;16.4039288;48.1869608
60201340;Strozzigasse;Wien;90001;16.3493382;48.2064396
60201341;Johann-Kutschera-Gasse;Wien;90001;16.4964732;48.2250612
60201342;Sulzengasse;Wien;90001;16.3748683;48.1447683
60201343;Sulzwiese;Wien;90001;16.3200172;48.2773581
60201344;Swatoschgasse;Wien;90001;16.4106302;48.1658569
60201345;Hannah-Arendt-Platz;Wien;90001;16.5017014;48.2248278
60201346;Quartier Belvedere;Wien;90001;16.3813631;48.1880208
60201349;Hauptbahnhof;Wien;90001;16.3764134;48.185188
60201350;Hauptbahnhof Autoreisezug;Wien;90001;16.3918375;48.1774432
60201351;Michael-Neumann-Gasse;Wien;90001;16.3674931;48.2473012
60201352;Südwestfriedhof 1.Tor;Wien;90001;16.3033085;48.1617645
60201353;Südwestfriedhof 2.& 8.Tor;Wien;90001;16.3021497;48.1610395
60201354;Südwestfriedhof 3.& 7.Tor;Wien;90001;16.2992571;48.161411
60201357;Süßenbrunn;Wien;90001;16.4845167;48.2852192
60201358;Hauptbahnhof Süd;Wien;90001;16.3754791;48.1844633
60201359;Süßenbrunner Platz;Wien;90001;16.4954042;48.277663
60201360;Hirschstetten, Süßenbrunner Str.;Wien;90001;16.4623193;48.2360418
60201361;Taglieberstraße;Wien;90001;16.2842912;48.1500068
60201362;Talpagasse;Wien;90001;16.3096506;48.1322093
60201363;G.-Fröhlich-Sandner-Str.;Wien;90001;16.3782999;48.1855773
60201364;Tamariskengasse;Wien;90001;16.4648705;48.2165503
60201365;Tandelmarktgasse;Wien;90001;16.3775902;48.2168915
60201366;Taubstummengasse;Wien;90001;16.3702779;48.1938777
60201367;Teichgasse;Wien;90001;16.3265479;48.2141799
60201368;Teiläckergasse;Wien;90001;16.5383707;48.2334569
60201369;Teinfaltstraße;Wien;90001;16.3645646;48.2118334
60201370;Tenschertstraße;Wien;90001;16.3525002;48.1406262
60201371;Tesarekplatz;Wien;90001;16.3506497;48.1553646
60201372;Thaliastraße;Wien;90001;16.3384326;48.2085649
60201373;Tanbruckgasse;Wien;90001;16.3288566;48.1770599
60201374;Feßtgasse;Wien;90001;16.3251915;48.2105943
60201375;Theater in der Josefstadt;Wien;90001;16.350515;48.2095885
60201376;Theergasse;Wien;90001;16.3225504;48.1749573
60201377;Theodor-Sickel-Gasse;Wien;90001;16.3923405;48.1602365
60201378;Agrarweg;Wien;90001;16.525938;48.2497478
60201380;Thujagasse;Wien;90001;16.5344271;48.2538092
60201381;Tilakstraße;Wien;90001;16.4278869;48.2967009
60201382;Tinterstraße;Wien;90001;16.2750834;48.2032425
60201383;Edelsinnstraße;Wien;90001;16.3112406;48.1708895
60201384;Tolstojgasse;Wien;90001;16.2778592;48.1810193
60201385;Traisengasse;Wien;90001;16.3841748;48.2340373
60201386;Voitgasse;Wien;90001;16.4610077;48.2624993
60201388;Traviatagasse;Wien;90001;16.3407772;48.1439831
60201389;Triester Str./Rossakgasse;Wien;90001;16.3325397;48.1458712
60201390;Triester Str./Sterngasse;Wien;90001;16.3352256;48.1491917
60201392;Knöllgasse/Troststraße;Wien;90001;16.353704;48.1727767
60201393;Troststraße/Neilreichgasse;Wien;90001;16.3643939;48.1700029
60201394;Tscherttegasse;Wien;90001;16.3279044;48.165078
60201395;Tullnertalgasse;Wien;90001;16.2916394;48.1541181
60201396;Twarochgasse;Wien;90001;16.3053297;48.233056
60201397;Türkenschanzplatz;Wien;90001;16.3272306;48.2349468
60201398;Töllergasse;Wien;90001;16.4213561;48.2616381
60201399;Ulanenweg;Wien;90001;16.4675295;48.205787
60201400;Ulmenstraße;Wien;90001;16.2503;48.2162391
60201401;Bambergergasse;Wien;90001;16.5154726;48.2061821
60201402;Auhof Umspannwerk;Wien;90001;16.2344526;48.202099
60201403;Unfallkrankenhaus Meidling;Wien;90001;16.3447388;48.1737591
60201404;Unter St. Veit;Wien;90001;16.2867525;48.1910033
60201405;Sonnwendgasse;Wien;90001;16.3792431;48.1814984
60201406;Unter der Kirche;Wien;90001;16.4270604;48.1725191
60201407;Unteres Belvedere;Wien;90001;16.3800336;48.1971712
60201408;Breitenlee, Rautenweg;Wien;90001;16.3827;48.2559804
60201409;Unterlaa;Wien;90001;16.4143223;48.1328688
60201410;Unterlaa Stadtgrenze;Wien;90001;16.427258;48.1310581
60201411;Unterlaaer Straße;Wien;90001;16.4119597;48.1359503
60201412;Uranusweg;Wien;90001;16.2520416;48.2073975
60201413;Urban-Loritz-Platz;Wien;90001;16.3376062;48.2011769
60201414;Urselbrunnengasse;Wien;90001;16.390508;48.1649342
60201415;Ursulinenkloster;Wien;90001;16.2648426;48.1563594
60201416;Utendorfgasse;Wien;90001;16.2485652;48.2037095
60201417;Valentingasse;Wien;90001;16.2646181;48.1519127
60201418;Valiergasse;Wien;90001;16.4691016;48.1573662
60201419;Van-Swieten-Kaserne;Wien;90001;16.4180952;48.2931748
60201420;Veitingergasse;Wien;90001;16.2762512;48.1795098
60201421;Venediger Au;Wien;90001;16.3970387;48.217933
60201422;Verbindungsbahn;Wien;90001;16.2818657;48.1873321
60201423;Grabengasse;Wien;90001;16.2833569;48.2301
60201424;Versorgungsheimplatz;Wien;90001;16.2756404;48.173232
60201425;St. Marx;Wien;90001;16.3995181;48.1880747
60201426;Vinzenzgasse;Wien;90001;16.3344172;48.2250013
60201427;Vivariumstraße;Wien;90001;16.3930322;48.2142338
60201428;Vogelweidplatz/Stadthalle;Wien;90001;16.3325666;48.2042124
60201429;Vohburggasse;Wien;90001;16.3741856;48.2836052
60201430;Volkstheater;Wien;90001;16.357971;48.2051404
60201431;Malzgasse;Wien;90001;16.3777519;48.2211171
60201432;Kasgraben;Wien;90001;16.2096142;48.2242413
60201433;Vorgartenstraße;Wien;90001;16.4018896;48.2240916
60201435;Miriam-Makeba-Gasse;Wien;90001;16.4580523;48.2317456
60201436;Wagenwiese;Wien;90001;16.3276708;48.2656687
60201437;Wagner-Schönkirch-Gasse;Wien;90001;16.3635046;48.1434256
60201438;Waidhausenstraße;Wien;90001;16.2806979;48.1975783
60201439;Waidäckergasse;Wien;90001;16.2942714;48.2073675
60201440;Walcherstraße;Wien;90001;16.4013776;48.2260426
60201441;Waldgasse;Wien;90001;16.3808062;48.1730103
60201442;Rodaun Waldmühle;Wien;90001;16.22414;48.1250322
60201443;Wallensteinplatz;Wien;90001;16.3710415;48.2299145
60201444;Klosterneuburger Str./Wallensteinstr.;Wien;90001;16.3683375;48.2286279
60201445;Wallishaussergasse;Wien;90001;16.2904626;48.2251449
60201446;Gersthof, Wallrißstraße;Wien;90001;16.3270061;48.2320448
60201447;Warhanekgasse;Wien;90001;16.4084294;48.2444776
60201448;Röbbelinggasse;Wien;90001;16.5248151;48.2356888
60201449;Wasnergasse;Wien;90001;16.3772488;48.2295913
60201450;Hintzerstraße;Wien;90001;16.3931131;48.2003626
60201451;Wassermanngasse;Wien;90001;16.448584;48.2683775
60201453;Wattmanngasse;Wien;90001;16.2914238;48.1709015
60201455;Wehrbrücklstraße;Wien;90001;16.5315075;48.2248337
60201456;Weidelstraße;Wien;90001;16.3859266;48.141957
60201457;Paul-Wagner-Gasse;Wien;90001;16.4610437;48.1688526
60201458;Weidlingau Bahnhof;Wien;90001;16.2122912;48.2104685
60201459;Weiglgasse;Wien;90001;16.321715;48.1870506
60201460;Weihburggasse;Wien;90001;16.377698;48.2044639
60201461;Weinhauser Gasse;Wien;90001;16.3314078;48.2302436
60201462;Weitlofgasse;Wien;90001;16.3478649;48.2302376
60201463;Weißenböckstraße;Wien;90001;16.4286504;48.16213
60201464;Weißenthurngasse;Wien;90001;16.3139625;48.1750231
60201465;Wendstattgasse;Wien;90001;16.3918375;48.147999
60201466;Wenzgasse;Wien;90001;16.2934989;48.1869548
60201467;Schafberg/Werfelstraße;Wien;90001;16.3019071;48.2347913
60201468;Westbahnhof;Wien;90001;16.3376511;48.1966562
60201469;Wolfganggasse/Steinbauergasse;Wien;90001;16.3423942;48.1828401
60201470;Wexstraße;Wien;90001;16.3658851;48.235958
60201471;Weyrgasse;Wien;90001;16.3882083;48.2045417
60201472;Widholzgasse;Wien;90001;16.4514946;48.155832
60201473;Wiedgasse;Wien;90001;16.4510903;48.2214343
60201474;Wielandplatz;Wien;90001;16.3803839;48.1772635
60201475;Wlassakstraße;Wien;90001;16.2711578;48.1775151
60201476;Pfaffenaugasse;Wien;90001;16.4601094;48.1711472
60201477;Wienerbergbrücke;Wien;90001;16.3272935;48.1722734
60201478;Jedletzbergerstraße;Wien;90001;16.4694519;48.1672409
60201479;Wienerfeld;Wien;90001;16.3646275;48.1544717
60201480;Wienerfeldgasse;Wien;90001;16.3602886;48.158259
60201481;Neulaa;Wien;90001;16.3864835;48.1457453
60201482;Wolf in der Au;Wien;90001;16.2362403;48.2047333
60201483;Albert-Schweitzer-Gasse;Wien;90001;16.22255;48.2073615
60201484;Wiethestraße;Wien;90001;16.523764;48.2082835
60201485;Wildbadgasse;Wien;90001;16.4100463;48.2444477
60201486;Wildgansplatz;Wien;90001;16.3967962;48.1861882
60201487;Wildpretstraße;Wien;90001;16.4542973;48.1771318
60201488;Wilhelm-Kreß-Platz;Wien;90001;16.4268807;48.1603563
60201489;Rankgasse;Wien;90001;16.3056172;48.2108996
60201490;Wilhelminenstraße;Wien;90001;16.3194692;48.2162151
60201491;Willendorfer Gasse;Wien;90001;16.3335907;48.1514751
60201492;Willergasse/Schule;Wien;90001;16.2572159;48.1340798
60201493;Winckelmannstraße;Wien;90001;16.3204304;48.1900571
60201494;Windtenstraße;Wien;90001;16.351539;48.1705001
60201495;Winkeläckerstraße;Wien;90001;16.389933;48.2732387
60201496;Winterhafen;Wien;90001;16.468859;48.1807797
60201497;Wittelsbachstraße;Wien;90001;16.398997;48.2061462
60201498;Wittgensteinstraße;Wien;90001;16.2661093;48.1587624
60201499;Alterlaa;Wien;90001;16.3169809;48.1508878
60201500;Wohnpark Lobau;Wien;90001;16.4574594;48.217508
60201501;Wolfersberggasse;Wien;90001;16.2521315;48.203961
60201502;Wolfgang-Mühlwanger-Str.;Wien;90001;16.5372028;48.230477
60201504;Wolfrathplatz;Wien;90001;16.2677801;48.187919
60201505;Lainz, Wolkersbergenstr.;Wien;90001;16.2737449;48.1760176
60201506;Schwarzlackenau;Wien;90001;16.3700174;48.2770412
60201507;Wulzendorfstraße;Wien;90001;16.4788034;48.2127074
60201508;Am Europlatz;Wien;90001;16.3330248;48.1714467
60201509;Währinger Park;Wien;90001;16.3472361;48.2331218
60201510;Währinger Straße-Volksoper;Wien;90001;16.3493292;48.2252706
60201511;Adalbert-Stifter-Str./Jägerstr.;Wien;90001;16.3714816;48.2408761
60201512;Zachgasse;Wien;90001;16.4873014;48.2171309
60201513;Zallingergasse;Wien;90001;16.3752636;48.2768
60201514;Zanaschkagasse;Wien;90001;16.3287578;48.1572104
60201515;Pirquetgasse;Wien;90001;16.4836183;48.2403317
60201516;Serpentingasse;Wien;90001;16.4282192;48.2624754
60201517;Linzer Str./Zehetnergasse;Wien;90001;16.2861776;48.1945963
60201519;Zentralfriedhof;Wien;90001;16.4263687;48.1538184
60201520;Zentralfriedhof 1.Tor;Wien;90001;16.4333396;48.15905
60201521;Zentralfriedhof 2.Tor;Wien;90001;16.4420533;48.1545616
60201522;Zentralfriedhof 3.Tor;Wien;90001;16.4487996;48.1527517
60201523;Zentralfriedhof 4.Tor;Wien;90001;16.4532553;48.1515471
60201524;Indigoweg;Wien;90001;16.3764044;48.1382464
60201525;Hauptwerkstätte;Wien;90001;16.4581331;48.1497551
60201526;Simonygasse;Wien;90001;16.3283715;48.2276285
60201527;Breitenleer Str./Ziegelhofstr.;Wien;90001;16.4887208;48.2513748
60201528;Am Rain;Wien;90001;16.4898886;48.2536657
60201529;Ziegelofengasse;Wien;90001;16.3602617;48.1924166
60201530;Zieglergasse;Wien;90001;16.3453676;48.1969676
60201531;Burggasse/Zieglergasse;Wien;90001;16.3450263;48.2043082
60201532;Neustiftgasse/Zieglergasse;Wien;90001;16.3405;48.2057032
60201533;Westbahnstr./Zieglergasse;Wien;90001;16.3449724;48.2018176
60201534;Zifferergasse;Wien;90001;16.5358284;48.2269942
60201535;Zinnergasse;Wien;90001;16.4766564;48.1704522
60201536;Seitenhafenstraße;Wien;90001;16.4579984;48.1828521
60201537;Zschokkegasse;Wien;90001;16.4692363;48.2240916
60201538;Kurt-Tichy-Gasse;Wien;90001;16.3899151;48.1405064
60201539;Ludwig-Reindl-Gasse;Wien;90001;16.4607023;48.2516799
60201540;Grellgasse;Wien;90001;16.4346063;48.2859784
60201541;Ödenburger Str./Schulzentrum;Wien;90001;16.4017369;48.2820928
60201542;Ölhafen;Wien;90001;16.5097952;48.1661565
60201543;Finsterbuschstr./Öllager;Wien;90001;16.5075225;48.1674626
60201544;Jedlesee, Überfuhrstraße;Wien;90001;16.3797731;48.2693104
60201545;Zeleborgasse;Wien;90001;16.3338602;48.1767903
60201546;Ratschkygasse;Wien;90001;16.326512;48.1777607
60201547;Karl-Lothringer-Straße;Wien;90001;16.418751;48.29991
60201548;Ziehrerplatz;Wien;90001;16.3916039;48.199189
60201549;Rustenschacherallee;Wien;90001;16.411304;48.2011709
60201550;Tiroler Gasse;Wien;90001;16.2992571;48.1810672
60201551;Binsenweg/Am Mühlwasser;Wien;90001;16.4658676;48.2106541
60201552;Rosiwalgasse;Wien;90001;16.3829531;48.1377608
60201553;Ernst-Krenek-Gasse;Wien;90001;16.3425289;48.1354947
60201554;Bahnsteggasse;Wien;90001;16.4020244;48.2650109
60201555;Tinterstr./Baumgartner Friedhof;Wien;90001;16.2796289;48.1999435
60201556;Vorarlberger Allee;Wien;90001;16.3496436;48.1330307
60201557;Dörfelstraße/Wilhelmstraße;Wien;90001;16.3348933;48.1769341
60201558;Lerchenfelder Straße;Wien;90001;16.3392411;48.2084092
60201559;Lederergasse;Wien;90001;16.3487632;48.2096305
60201560;Inzersdorf, Kirchenplatz;Wien;90001;16.3472181;48.1500427
60201561;Cumberlandstraße;Wien;90001;16.3018442;48.1921291
60201562;Pfarrwiesenstraße;Wien;90001;16.2414685;48.2095287
60201563;Exelbergsiedlung;Wien;90001;16.2596594;48.2442323
60201564;Exelbergstraße/Parkplatz;Wien;90001;16.2700888;48.2440469
60201565;Rohrerhüttenweg;Wien;90001;16.2634233;48.2457518
60201566;Westbahnhof/Gerstnerstr.;Wien;90001;16.3378218;48.1953089
60201567;Scheydgasse/Autokaderstr.;Wien;90001;16.3792611;48.2852371
60201568;Klaschkaweg;Wien;90001;16.4145469;48.1996082
60201569;Meriangasse;Wien;90001;16.3845611;48.2914057
60201570;Marsanogasse;Wien;90001;16.3507216;48.2308121
60201571;Clemens-Holzmeister-Straße;Wien;90001;16.3478739;48.1691342
60201572;Graffgasse;Wien;90001;16.3577374;48.1689964
60201573;Troststraße;Wien;90001;16.3803839;48.1690383
60201574;Schemmerlstraße/Unterfeld;Wien;90001;16.4213022;48.1604522
60201575;Schemmerlstraße;Wien;90001;16.4233504;48.157504
60201576;Speditionsstraße;Wien;90001;16.4239253;48.1560178
60201577;Hasenleiten, Industriegebiet;Wien;90001;16.4213831;48.1562875
60201578;Gadnergasse;Wien;90001;16.4174395;48.1595055
60201579;Guglgasse;Wien;90001;16.4281474;48.185152
60201580;Seitenhafenbrücke;Wien;90001;16.4614479;48.1793241
60201581;Vera-Schwarz-Gasse;Wien;90001;16.3383248;48.136364
60201583;Ernst-Happel-Stadion;Wien;90001;16.4191732;48.2087504
60201584;Percostraße;Wien;90001;16.4649154;48.2625591
60201585;Lichtblaustraße;Wien;90001;16.4656341;48.2681683
60201586;Klingerstraße;Wien;90001;16.3394837;48.1489759
60201587;Maria-Trapp-Platz;Wien;90001;16.5043874;48.2240438
60201588;Warneckestraße;Wien;90001;16.4801508;48.1651319
60201589;Fabianistraße;Wien;90001;16.4797286;48.1633284
60201590;Raphael-Donner-Allee;Wien;90001;16.5234586;48.2060265
60201592;Ailecgasse;Wien;90001;16.4540907;48.14086
60201594;Baudißgasse;Wien;90001;16.461933;48.1448162
60201595;Süßenbrunner Str./Oberfeldg.;Wien;90001;16.4687602;48.2430299
60201596;Jakob-Bindel-Platz;Wien;90001;16.4723535;48.2466133
60201597;Korianderweg;Wien;90001;16.4747;48.2491078
60201598;Bernhardtstalgasse;Wien;90001;16.3618248;48.1764069
60201599;Bertl-Hayde-Gasse;Wien;90001;16.4389092;48.1402066
60201601;Mariahilfer Straße/Stiftgasse;Wien;90001;16.355815;48.2003027
60201602;Strampfergasse;Wien;90001;16.2773652;48.1672889
60201603;Herziggasse;Wien;90001;16.3124983;48.140938
60201604;Eitnergasse;Wien;90001;16.3123994;48.1388878
60201605;Siedlung Wienerflur;Wien;90001;16.3150674;48.1321194
60201606;Stipcakgasse;Wien;90001;16.3166215;48.1353988
60201607;Atzlergasse;Wien;90001;16.3155885;48.1300569
60201609;Wienerflurgasse;Wien;90001;16.3183283;48.131292
60201610;Zentraltanklager;Wien;90001;16.493904;48.1784556
60201611;Auf der Schanz;Wien;90001;16.3022844;48.1224357
60201612;Cossmanngasse;Wien;90001;16.2672861;48.1968418
60201613;Deutschordenstraße;Wien;90001;16.2674567;48.1999435
60201614;Wahlberggasse;Wien;90001;16.262489;48.2051584
60201615;Henckellgasse;Wien;90001;16.2605756;48.206272
60201616;Hüttelberg;Wien;90001;16.2615368;48.2088163
60201617;Steinböckengasse;Wien;90001;16.2604589;48.2037335
60201619;Kalmusweg;Wien;90001;16.4802766;48.2502024
60201620;Sevcikgasse;Wien;90001;16.3183283;48.1288277
60201621;Toni-Fritsch-Weg;Wien;90001;16.4096241;48.2850518
60201622;Marchfeldkanal;Wien;90001;16.4109446;48.2900429
60201623;Kummergasse;Wien;90001;16.4133431;48.2942386
60201624;Josef-Flandorfer-Straße;Wien;90001;16.4156518;48.2987985
60201625;Inzersdorf, Birostraße;Wien;90001;16.3514492;48.1367297
60201626;Birostraße Mitte;Wien;90001;16.353677;48.1378987
60201627;Jedlersdorfer Platz;Wien;90001;16.4086719;48.2812858
60201628;Dattlergasse;Wien;90001;16.4142864;48.2958582
60201629;Steinergasse;Wien;90001;16.2890971;48.1421908
60201630;Trondheimgasse;Wien;90001;16.4771235;48.2178192
60201631;Aspern, Oberdorfstraße;Wien;90001;16.4799263;48.217514
60201632;Magdalenenstraße;Wien;90001;16.3527697;48.1946921
60201633;Stavangergasse;Wien;90001;16.475803;48.2131204
60201634;Seidelbastgasse;Wien;90001;16.4711587;48.2142458
60201635;Heustadelgasse/Schule;Wien;90001;16.4841663;48.2148982
60201636;Hoechlegasse;Wien;90001;16.4892687;48.2136951
60201637;Jägermaiszufahrt;Wien;90001;16.4953863;48.2122644
60201638;Heustadelgasse;Wien;90001;16.4972009;48.210696
60201639;Auspitzgasse;Wien;90001;16.5002282;48.2097502
60201640;Mühlau;Wien;90001;16.5032825;48.2093311
60201641;Leidlweg;Wien;90001;16.5070734;48.2082296
60201642;Dumreichergasse;Wien;90001;16.5105229;48.2072238
60201643;Arztgasse;Wien;90001;16.5105049;48.2087804
60201644;Haengasse;Wien;90001;16.5068308;48.2093192
60201645;Ultzmanngasse;Wien;90001;16.5184999;48.2060684
60201646;Goldregengasse;Wien;90001;16.4844448;48.2211112
60201647;Pilotengasse;Wien;90001;16.4881099;48.2203989
60201648;Reglergasse;Wien;90001;16.4884423;48.2234453
60201649;Kornblumenweg;Wien;90001;16.4921164;48.2291665
60201650;Aurikelweg;Wien;90001;16.4862504;48.2208119
60201652;Wachthausgasse;Wien;90001;16.4259914;48.1762332
60201653;Ludwiggasse;Wien;90001;16.2076469;48.2068108
60201654;Liechtensteinstr./Schottentor;Wien;90001;16.36381;48.2158979
60201655;Emil-Behring-Weg;Wien;90001;16.2960411;48.1618064
60201656;Willergasse/Liesingbrücke;Wien;90001;16.257692;48.1371014
60201657;Martin-Gaunersdorfer-Gasse;Wien;90001;16.4514587;48.2608966
60201658;Lichtentaler Gasse;Wien;90001;16.3564528;48.2269583
60201659;Linke Wienzeile/Brückengasse;Wien;90001;16.3484219;48.18953
60201660;Mitterhofergasse;Wien;90001;16.4012428;48.2780994
60201661;Atzgersdorfer Str./Wundtgasse;Wien;90001;16.2918909;48.1623098
60201662;Seefeldergasse;Wien;90001;16.5296121;48.2126894
60201663;Otto-Weber-Gasse;Wien;90001;16.4561658;48.2048291
60201664;Schmelz, Gablenzgasse;Wien;90001;16.3172683;48.2065354
60201665;Johnstr./Schuselkagasse;Wien;90001;16.3190739;48.1993986
60201666;Lorenz-Müller-Gasse;Wien;90001;16.3738173;48.2421564
60201667;Jägerstraße;Wien;90001;16.3694694;48.235234
60201668;Neue Donau;Wien;90001;16.3952421;48.246697
60201669;Pantucekgasse/Widholzgasse;Wien;90001;16.4551417;48.1546155
60201670;Leberberg;Wien;90001;16.4590135;48.1551369
60201671;Svetelskystraße;Wien;90001;16.466191;48.1540462
60201672;Franz-Eduard-Matras-Gasse;Wien;90001;16.4512161;48.2566024
60201673;Theodor-Kramer-Str.;Wien;90001;16.4540907;48.2556933
60201674;Hochmuthgasse;Wien;90001;16.4566779;48.2548918
60201675;Rautenweg/Hermann-Gebauer-Str.;Wien;90001;16.4708802;48.2605377
60201676;Hermann-Gebauer-Straße;Wien;90001;16.4745633;48.2672653
60201677;Edmund-Reim-Gasse;Wien;90001;16.3142051;48.1625255
60201678;Rothenburgstraße;Wien;90001;16.3188853;48.1631606
60201679;Hetzendorfer Straße;Wien;90001;16.3047638;48.1677921
60201680;Badeteich Hirschstetten;Wien;90001;16.4807258;48.2428863
60201681;Kolletschkagasse;Wien;90001;16.4799891;48.2390753
60201682;Hernalser Friedhof;Wien;90001;16.3191817;48.2244807
60201683;Kastanienallee;Wien;90001;16.3414959;48.1721117
60201684;Wopenkastraße;Wien;90001;16.4634242;48.1508758
60201685;Zentralfriedhof 9.Tor;Wien;90001;16.4376426;48.1410339
60201686;Greta-Keller-Gasse;Wien;90001;16.3577105;48.1339419
60201687;Panethgasse/Sebaldgasse;Wien;90001;16.4489074;48.2590785
60201688;Weingartenallee;Wien;90001;16.4963205;48.2821945
60201689;Sportpark Süßenbrunn;Wien;90001;16.4991233;48.285554
60201690;Kefedergrundgasse;Wien;90001;16.4324144;48.2627863
60201691;Flötzersteig/Wilhelminenspital;Wien;90001;16.3004249;48.2082775
60201692;Neu-Albern;Wien;90001;16.4806269;48.1687328
60201693;Allerheiligenplatz;Wien;90001;16.386196;48.2375974
60201694;Klimschgasse;Wien;90001;16.3960416;48.1927998
60201695;Breitenfurter Str./Liesingbrücke;Wien;90001;16.2679688;48.1390796
60201696;Hackinger Straße;Wien;90001;16.2743019;48.1934106
60201697;Carabelligasse/Ruthnergasse;Wien;90001;16.4247158;48.2796837
60201698;Petrusgasse;Wien;90001;16.3987275;48.1928238
60201699;Leberweg;Wien;90001;16.4558514;48.150684
60201700;Zwerchäckerweg;Wien;90001;16.4678349;48.2504297
60201701;Hilde-Hannak-Gasse;Wien;90001;16.4611964;48.2437657
60201702;Boschstraße/Halteraugasse;Wien;90001;16.3656606;48.2517158
60201703;Amtshaus Muthgasse;Wien;90001;16.3696042;48.2517098
60201704;Pasettistraße;Wien;90001;16.381408;48.2378427
60201705;Handelskai;Wien;90001;16.3852259;48.2417974
60201706;Lodererweg;Wien;90001;16.2383783;48.1380066
60201707;Rossinigasse;Wien;90001;16.2810752;48.1841758
60201708;Mühlhäufelgasse;Wien;90001;16.5267285;48.2082416
60201709;Viktor-Wittner-Gasse;Wien;90001;16.5177903;48.2112587
60201710;Kaposigasse;Wien;90001;16.5166853;48.2022247
60201711;Kahlergasse;Wien;90001;16.5162901;48.2134556
60201713;Schanzstraße/Akkonplatz;Wien;90001;16.3146093;48.2010991
60201714;Holbeingasse;Wien;90001;16.3613037;48.170578
60201715;Starhemberg-Kaserne;Wien;90001;16.3571086;48.171273
60201716;Niedermoserstraße;Wien;90001;16.4591303;48.2648196
60201718;Spittelbreitengasse;Wien;90001;16.3290452;48.1760056
60201719;Siebeneichengasse;Wien;90001;16.3234038;48.1887156
60201720;Franz-Lehár-Gasse;Wien;90001;16.291855;48.1302967
60201721;Grundäckergasse;Wien;90001;16.3923765;48.1395412
60201722;Ernanigasse;Wien;90001;16.3527967;48.1433777
60201724;Simonsgasse;Wien;90001;16.528049;48.2157303
60201725;Sechshauser Gürtel;Wien;90001;16.3387291;48.1885359
60201726;Edelsinnstraße/Schwenkgasse;Wien;90001;16.3197387;48.1722555
60201727;Basler Gasse;Wien;90001;16.3087343;48.1299609
60201728;Hainburger Straße;Wien;90001;16.3971914;48.199213
60201729;Mantlergasse;Wien;90001;16.2815154;48.1916201
60201730;Zouvalgasse;Wien;90001;16.3224157;48.1378987
60201731;Donau-City Nord;Wien;90001;16.4081599;48.2353836
60201732;Verbindungsweg;Wien;90001;16.4031742;48.2412949
60201733;Donauturm;Wien;90001;16.4087887;48.2419949
60201734;Satzberggasse;Wien;90001;16.258806;48.2018295
60201735;Prandaugasse;Wien;90001;16.4301506;48.2464218
60201737;Veterinärmed. Universität;Wien;90001;16.4314891;48.2536059
60201738;Satzingerweg;Wien;90001;16.434741;48.2583429
60201739;Gewerbepark Kagran;Wien;90001;16.468877;48.2516081
60201740;Martin-Luther-King-Park;Wien;90001;16.3517097;48.1755563
60201741;Südrandstraße;Wien;90001;16.3671428;48.1422328
60201742;Heizwerkstraße;Wien;90001;16.3641604;48.1385641
60201743;Ferdinand-Frey-Weg;Wien;90001;16.2278051;48.2147546
60201744;Rendezvousberg;Wien;90001;16.426746;48.3081501
60201745;Johannes-von-Gott-Platz;Wien;90001;16.3824052;48.2158799
60201746;Soldanellenweg;Wien;90001;16.4884064;48.2202613
60201747;Joseph-Roth-Gasse;Wien;90001;16.394227;48.2219491
60201749;Gasometer;Wien;90001;16.4177628;48.1855294
60201751;Marietta-Blau-Gasse;Wien;90001;16.459265;48.2412411
60201752;Breitenlee Schule;Wien;90001;16.5014858;48.2512432
60201753;Franz-Schreker-Gasse;Wien;90001;16.3633609;48.1540462
60201754;Rudolf-Hausner-Gasse;Wien;90001;16.473692;48.2656687
60201755;Antonsplatz;Wien;90001;16.3784975;48.1702605
60201756;Simmering S+U/Kaiserebersdf. Str.;Wien;90001;16.4218142;48.1691282
60201757;Gottschalkgasse/Enkplatz;Wien;90001;16.4145828;48.1748494
60201758;Savoyenstr.;Wien;90001;16.2780479;48.2170292
60201759;Stillfriedplatz;Wien;90001;16.3097943;48.2129588
60201760;Hertha-Firnberg-Straße;Wien;90001;16.3463647;48.166474
60201761;Wienerberg City;Wien;90001;16.3447208;48.1679539
60201763;Steinmüllergasse;Wien;90001;16.3061741;48.2244208
60201764;Umlauftgasse;Wien;90001;16.3025898;48.2247021
60201765;Rosenackerstraße;Wien;90001;16.2990774;48.2243011
60201766;Jenschikweg;Wien;90001;16.2933821;48.2240677
60201767;Spinozagasse;Wien;90001;16.2988079;48.2241335
60201768;Karl-Metschl-Gasse;Wien;90001;16.3027426;48.2236009
60201769;Nottendorfer Gasse;Wien;90001;16.4128131;48.1919135
60201770;Franzosengraben;Wien;90001;16.4138282;48.1877094
60201772;Skraupstraße/Justgasse;Wien;90001;16.4152835;48.2766646
60201773;Lackenjöchelgasse;Wien;90001;16.4930057;48.2433589
60201774;Ginsterweg;Wien;90001;16.4990065;48.254527
60201775;Halban-Kurz-Straße;Wien;90001;16.3627231;48.1330367
60201777;Mühlweg;Wien;90001;16.3925022;48.2937306
60201780;Kaiserebersdorf;Wien;90001;16.4656161;48.1464226
